Finding Title,Finding Description & Remediation,status,First Seen,severity,confidence,triage_state,triaged_at,triage_comment,state_updated_at,repository,location
python.flask.security.audit.render-template-string.render-template-string,Found a template created with string formatting. This is susceptible to server-side template injection and cross-site scripting attacks.,open,2024-08-16T14:22:10.309358Z,medium,low,untriaged,,,2024-08-16 14:22:10.306288+00:00,"{'name': 'Semgrep-Demo/python-app', 'url': 'https://github.com/Semgrep-Demo/python-app'}","{'file_path': 'app/app.py', 'line': 114, 'column': 12, 'end_line': 114, 'end_column': 85}"
python.flask.security.audit.render-template-string.render-template-string,Found a template created with string formatting. This is susceptible to server-side template injection and cross-site scripting attacks.,open,2024-08-16T14:22:10.309358Z,medium,low,untriaged,,,2024-08-16 14:22:10.306540+00:00,"{'name': 'Semgrep-Demo/python-app', 'url': 'https://github.com/Semgrep-Demo/python-app'}","{'file_path': 'app/app.py', 'line': 281, 'column': 28, 'end_line': 281, 'end_column': 95}"
python.flask.security.injection.raw-html-concat.raw-html-format,"Detected user input flowing into a manually constructed HTML string. You may be accidentally bypassing secure methods of rendering HTML by manually constructing HTML and this could create a cross-site scripting vulnerability, which could let attackers steal sensitive user data. To be sure this is safe, check that the HTML is rendered safely. Otherwise, use templates (`flask.render_template`) which will safely render HTML instead.",open,2024-08-16T14:22:10.309358Z,medium,medium,untriaged,,,2024-08-16 14:22:10.306526+00:00,"{'name': 'Semgrep-Demo/python-app', 'url': 'https://github.com/Semgrep-Demo/python-app'}","{'file_path': 'app/app.py', 'line': 103, 'column': 16, 'end_line': 112, 'end_column': 22}"
python.lang.security.audit.formatted-sql-query.formatted-sql-query,Detected possible formatted SQL query. Use parameterized queries instead.,open,2024-08-16T14:22:10.309358Z,medium,low,untriaged,,,2024-08-16 14:22:10.306512+00:00,"{'name': 'Semgrep-Demo/python-app', 'url': 'https://github.com/Semgrep-Demo/python-app'}","{'file_path': 'app/app.py', 'line': 265, 'column': 36, 'end_line': 265, 'end_column': 64}"
python.lang.security.audit.md5-used-as-password.md5-used-as-password,It looks like MD5 is used as a password hash. MD5 is not considered a secure password hash because it can be cracked by an attacker in a short amount of time. Use a suitable password hashing function such as scrypt. You can use `hashlib.scrypt`.,open,2024-08-16T14:22:10.309358Z,medium,medium,untriaged,,,2024-08-16 14:22:10.306663+00:00,"{'name': 'Semgrep-Demo/python-app', 'url': 'https://github.com/Semgrep-Demo/python-app'}","{'file_path': 'app/app.py', 'line': 141, 'column': 25, 'end_line': 141, 'end_column': 58}"
python.lang.best-practice.unspecified-open-encoding.unspecified-open-encoding,"Missing 'encoding' parameter. 'open()' uses device locale encodings by default, corrupting files with special characters. Specify the encoding to ensure cross-platform support when opening files in text mode (e.g. encoding=""utf-8"").",open,2024-08-16T14:22:10.309358Z,medium,low,untriaged,,,2024-08-16 14:22:10.306498+00:00,"{'name': 'Semgrep-Demo/python-app', 'url': 'https://github.com/Semgrep-Demo/python-app'}","{'file_path': 'app/app.py', 'line': 326, 'column': 14, 'end_line': 326, 'end_column': 34}"
semgrep_demo.client-error-return,"Error return (code 404) detected. This bypasses our error-handling framework. You should instead raise the relevant error from werkzeug.exceptions().
",open,2024-08-16T14:22:10.309358Z,medium,low,untriaged,,,2024-08-16 14:22:10.306485+00:00,"{'name': 'Semgrep-Demo/python-app', 'url': 'https://github.com/Semgrep-Demo/python-app'}","{'file_path': 'app/app.py', 'line': 148, 'column': 9, 'end_line': 148, 'end_column': 54}"
semgrep_demo.client-error-return,"Error return (code 404) detected. This bypasses our error-handling framework. You should instead raise the relevant error from werkzeug.exceptions().
",open,2024-08-16T14:22:10.309358Z,medium,low,untriaged,,,2024-08-16 14:22:10.306471+00:00,"{'name': 'Semgrep-Demo/python-app', 'url': 'https://github.com/Semgrep-Demo/python-app'}","{'file_path': 'app/app.py', 'line': 167, 'column': 9, 'end_line': 167, 'end_column': 54}"
semgrep_demo.client-error-return,"Error return (code 404) detected. This bypasses our error-handling framework. You should instead raise the relevant error from werkzeug.exceptions().
",open,2024-08-16T14:22:10.309358Z,medium,low,untriaged,,,2024-08-16 14:22:10.306457+00:00,"{'name': 'Semgrep-Demo/python-app', 'url': 'https://github.com/Semgrep-Demo/python-app'}","{'file_path': 'app/app.py', 'line': 192, 'column': 13, 'end_line': 192, 'end_column': 61}"
semgrep_demo.client-error-return,"Error return (code 404) detected. This bypasses our error-handling framework. You should instead raise the relevant error from werkzeug.exceptions().
",open,2024-08-16T14:22:10.309358Z,medium,low,untriaged,,,2024-08-16 14:22:10.306443+00:00,"{'name': 'Semgrep-Demo/python-app', 'url': 'https://github.com/Semgrep-Demo/python-app'}","{'file_path': 'app/app.py', 'line': 194, 'column': 9, 'end_line': 194, 'end_column': 67}"
semgrep_demo.client-error-return,"Error return (code 403) detected. This bypasses our error-handling framework. You should instead raise the relevant error from werkzeug.exceptions().
",open,2024-08-16T14:22:10.309358Z,medium,low,untriaged,,,2024-08-16 14:22:10.306430+00:00,"{'name': 'Semgrep-Demo/python-app', 'url': 'https://github.com/Semgrep-Demo/python-app'}","{'file_path': 'app/app.py', 'line': 200, 'column': 9, 'end_line': 200, 'end_column': 60}"
semgrep_demo.client-error-return,"Error return (code 403) detected. This bypasses our error-handling framework. You should instead raise the relevant error from werkzeug.exceptions().
",open,2024-08-16T14:22:10.309358Z,medium,low,untriaged,,,2024-08-16 14:22:10.306416+00:00,"{'name': 'Semgrep-Demo/python-app', 'url': 'https://github.com/Semgrep-Demo/python-app'}","{'file_path': 'app/app.py', 'line': 203, 'column': 13, 'end_line': 203, 'end_column': 59}"
semgrep_demo.client-error-return,"Error return (code 404) detected. This bypasses our error-handling framework. You should instead raise the relevant error from werkzeug.exceptions().
",open,2024-08-16T14:22:10.309358Z,medium,low,untriaged,,,2024-08-16 14:22:10.306402+00:00,"{'name': 'Semgrep-Demo/python-app', 'url': 'https://github.com/Semgrep-Demo/python-app'}","{'file_path': 'app/app.py', 'line': 216, 'column': 21, 'end_line': 216, 'end_column': 71}"
semgrep_demo.client-error-return,"Error return (code 400) detected. This bypasses our error-handling framework. You should instead raise the relevant error from werkzeug.exceptions().
",open,2024-08-16T14:22:10.309358Z,medium,low,untriaged,,,2024-08-16 14:22:10.306387+00:00,"{'name': 'Semgrep-Demo/python-app', 'url': 'https://github.com/Semgrep-Demo/python-app'}","{'file_path': 'app/app.py', 'line': 218, 'column': 17, 'end_line': 218, 'end_column': 65}"
semgrep_demo.client-error-return,"Error return (code 403) detected. This bypasses our error-handling framework. You should instead raise the relevant error from werkzeug.exceptions().
",open,2024-08-16T14:22:10.309358Z,medium,low,untriaged,,,2024-08-16 14:22:10.306373+00:00,"{'name': 'Semgrep-Demo/python-app', 'url': 'https://github.com/Semgrep-Demo/python-app'}","{'file_path': 'app/app.py', 'line': 225, 'column': 9, 'end_line': 225, 'end_column': 61}"
semgrep_demo.client-error-return,"Error return (code 403) detected. This bypasses our error-handling framework. You should instead raise the relevant error from werkzeug.exceptions().
",open,2024-08-16T14:22:10.309358Z,medium,low,untriaged,,,2024-08-16 14:22:10.306359+00:00,"{'name': 'Semgrep-Demo/python-app', 'url': 'https://github.com/Semgrep-Demo/python-app'}","{'file_path': 'app/app.py', 'line': 228, 'column': 13, 'end_line': 228, 'end_column': 60}"
semgrep_demo.client-error-return,"Error return (code 404) detected. This bypasses our error-handling framework. You should instead raise the relevant error from werkzeug.exceptions().
",open,2024-08-16T14:22:10.309358Z,medium,low,untriaged,,,2024-08-16 14:22:10.306345+00:00,"{'name': 'Semgrep-Demo/python-app', 'url': 'https://github.com/Semgrep-Demo/python-app'}","{'file_path': 'app/app.py', 'line': 239, 'column': 21, 'end_line': 239, 'end_column': 71}"
semgrep_demo.client-error-return,"Error return (code 400) detected. This bypasses our error-handling framework. You should instead raise the relevant error from werkzeug.exceptions().
",open,2024-08-16T14:22:10.309358Z,medium,low,untriaged,,,2024-08-16 14:22:10.306331+00:00,"{'name': 'Semgrep-Demo/python-app', 'url': 'https://github.com/Semgrep-Demo/python-app'}","{'file_path': 'app/app.py', 'line': 241, 'column': 17, 'end_line': 241, 'end_column': 65}"
semgrep_demo.client-error-return,"Error return (code 403) detected. This bypasses our error-handling framework. You should instead raise the relevant error from werkzeug.exceptions().
",open,2024-08-16T14:22:10.309358Z,medium,low,untriaged,,,2024-08-16 14:22:10.306317+00:00,"{'name': 'Semgrep-Demo/python-app', 'url': 'https://github.com/Semgrep-Demo/python-app'}","{'file_path': 'app/app.py', 'line': 250, 'column': 9, 'end_line': 250, 'end_column': 60}"
semgrep_demo.client-error-return,"Error return (code 403) detected. This bypasses our error-handling framework. You should instead raise the relevant error from werkzeug.exceptions().
",open,2024-08-16T14:22:10.309358Z,medium,low,untriaged,,,2024-08-16 14:22:10.306303+00:00,"{'name': 'Semgrep-Demo/python-app', 'url': 'https://github.com/Semgrep-Demo/python-app'}","{'file_path': 'app/app.py', 'line': 253, 'column': 13, 'end_line': 253, 'end_column': 59}"
semgrep_demo.client-error-return,"Error return (code 404) detected. This bypasses our error-handling framework. You should instead raise the relevant error from werkzeug.exceptions().
",open,2024-08-16T14:22:10.309358Z,medium,low,untriaged,,,2024-08-16 14:22:10.306257+00:00,"{'name': 'Semgrep-Demo/python-app', 'url': 'https://github.com/Semgrep-Demo/python-app'}","{'file_path': 'app/app.py', 'line': 281, 'column': 21, 'end_line': 281, 'end_column': 100}"
python.flask.web.flask-use-jsonify-secure-default.flask-use-jsonify-secure-default,"Untrusted input could be used to tamper with a web page rendering, which can lead to a Cross-site scripting (XSS) vulnerability. XSS vulnerabilities occur when untrusted input executes malicious JavaScript code, leading to issues such as account compromise and sensitive information leakage. To prevent this vulnerability, validate the user input, perform contextual output encoding or sanitize the input. In Flask apps, it is recommended to use the `jsonify()` function instead of the `json.dumps()` functions. It is more convenient as it converts the JSON data to a Response object, using `json.dumps()` is more error prone. Additionally, `jsonify()` sets the correct security headers and the response type for JSON responses. This means the response data will never be interpreted by browsers as HTML or JavaScript and will be secure against XSS attacks.",open,2024-08-09T14:02:08.222034Z,low,high,untriaged,,,,"{'name': 'Semgrep-Demo/python-app', 'url': 'https://github.com/Semgrep-Demo/python-app'}","{'file_path': 'app/app.py', 'line': 190, 'column': 20, 'end_line': 190, 'end_column': 24}"
python.flask.web.flask-use-jsonify-secure-default.flask-use-jsonify-secure-default,"Untrusted input could be used to tamper with a web page rendering, which can lead to a Cross-site scripting (XSS) vulnerability. XSS vulnerabilities occur when untrusted input executes malicious JavaScript code, leading to issues such as account compromise and sensitive information leakage. To prevent this vulnerability, validate the user input, perform contextual output encoding or sanitize the input. In Flask apps, it is recommended to use the `jsonify()` function instead of the `json.dumps()` functions. It is more convenient as it converts the JSON data to a Response object, using `json.dumps()` is more error prone. Additionally, `jsonify()` sets the correct security headers and the response type for JSON responses. This means the response data will never be interpreted by browsers as HTML or JavaScript and will be secure against XSS attacks.",fixed,2024-08-02T14:51:29.598951Z,low,high,untriaged,,,2024-08-09 14:02:08.406928+00:00,"{'name': 'Semgrep-Demo/python-app', 'url': 'https://github.com/Semgrep-Demo/python-app'}","{'file_path': 'app/app.py', 'line': 185, 'column': 29, 'end_line': 185, 'end_column': 82}"
python.flask.web.flask-use-jsonify-secure-default.flask-use-jsonify-secure-default,"Untrusted input could be used to tamper with a web page rendering, which can lead to a Cross-site scripting (XSS) vulnerability. XSS vulnerabilities occur when untrusted input executes malicious JavaScript code, leading to issues such as account compromise and sensitive information leakage. To prevent this vulnerability, validate the user input, perform contextual output encoding or sanitize the input. In Flask apps, it is recommended to use the `jsonify()` function instead of the `json.dumps()` functions. It is more convenient as it converts the JSON data to a Response object, using `json.dumps()` is more error prone. Additionally, `jsonify()` sets the correct security headers and the response type for JSON responses. This means the response data will never be interpreted by browsers as HTML or JavaScript and will be secure against XSS attacks.",fixed,2024-08-02T14:51:29.598951Z,low,high,untriaged,,,2024-08-09 14:02:08.406900+00:00,"{'name': 'Semgrep-Demo/python-app', 'url': 'https://github.com/Semgrep-Demo/python-app'}","{'file_path': 'app/app.py', 'line': 331, 'column': 48, 'end_line': 331, 'end_column': 65}"
javascript.express.security.audit.xss.mustache.var-in-href.var-in-href,"Detected a template variable used in an anchor tag with the 'href' attribute. This allows a malicious actor to input the 'javascript:' URI and is subject to cross- site scripting (XSS) attacks. If using a relative URL, start with a literal forward slash and concatenate the URL, like this: href='/{{link}}'. You may also consider setting the Content Security Policy (CSP) header.",open,2024-08-02T14:51:29.598951Z,medium,low,untriaged,,,,"{'name': 'Semgrep-Demo/python-app', 'url': 'https://github.com/Semgrep-Demo/python-app'}","{'file_path': 'app/templates/index.html', 'line': 12, 'column': 17, 'end_line': 12, 'end_column': 110}"
python.django.security.audit.xss.template-href-var.template-href-var,Detected a template variable used in an anchor tag with the 'href' attribute. This allows a malicious actor to input the 'javascript:' URI and is subject to cross- site scripting (XSS) attacks. Use the 'url' template tag to safely generate a URL. You may also consider setting the Content Security Policy (CSP) header.,open,2024-08-02T14:51:29.598951Z,medium,low,untriaged,,,,"{'name': 'Semgrep-Demo/python-app', 'url': 'https://github.com/Semgrep-Demo/python-app'}","{'file_path': 'app/templates/index.html', 'line': 12, 'column': 20, 'end_line': 12, 'end_column': 41}"
python.flask.security.xss.audit.template-href-var.template-href-var,Detected a template variable used in an anchor tag with the 'href' attribute. This allows a malicious actor to input the 'javascript:' URI and is subject to cross- site scripting (XSS) attacks. Use 'url_for()' to safely generate a URL. You may also consider setting the Content Security Policy (CSP) header.,open,2024-08-02T14:51:29.598951Z,medium,low,untriaged,,,,"{'name': 'Semgrep-Demo/python-app', 'url': 'https://github.com/Semgrep-Demo/python-app'}","{'file_path': 'app/templates/index.html', 'line': 12, 'column': 20, 'end_line': 12, 'end_column': 41}"
yaml.github-actions.security.third-party-action-not-pinned-to-commit-sha.third-party-action-not-pinned-to-commit-sha,"An action sourced from a third-party repository on GitHub is not pinned to a full length commit SHA. Pinning an action to a full length commit SHA is currently the only way to use an action as an immutable release. Pinning to a particular SHA helps mitigate the risk of a bad actor adding a backdoor to the action's repository, as they would need to generate a SHA-1 collision for a valid Git object payload.",open,2024-08-02T14:51:29.598951Z,medium,high,untriaged,,,,"{'name': 'Semgrep-Demo/python-app', 'url': 'https://github.com/Semgrep-Demo/python-app'}","{'file_path': 'old-workflows/semgrep.yml', 'line': 12, 'column': 9, 'end_line': 12, 'end_column': 45}"
java.servlets.security.crlf-injection-logs-deepsemgrep.crlf-injection-logs-deepsemgrep,"When data from an untrusted source is put into a logger and not neutralized correctly, an attacker could forge log entries or include malicious content.",open,2024-07-07T23:53:50.262790Z,high,medium,untriaged,,,,"{'name': 'Semgrep-Demo/python-app', 'url': 'https://github.com/Semgrep-Demo/python-app'}","{'file_path': 'src/assistant-fix-custom-message.java', 'line': 14, 'column': 9, 'end_line': 14, 'end_column': 37}"
semgrep_demo.crlf-injection-logs-deepsemgrep-javaorg-copy,"When data from an untrusted source is put into a logger and not neutralized correctly, an attacker could forge log entries or include malicious content. Please use the Jsoup.clean() function to sanitize data.",open,2024-07-07T23:53:50.262785Z,high,medium,untriaged,,,,"{'name': 'Semgrep-Demo/python-app', 'url': 'https://github.com/Semgrep-Demo/python-app'}","{'file_path': 'src/assistant-fix-custom-message.java', 'line': 14, 'column': 9, 'end_line': 14, 'end_column': 37}"
java.lang.security.audit.crlf-injection-logs.crlf-injection-logs,"When data from an untrusted source is put into a logger and not neutralized correctly, an attacker could forge log entries or include malicious content.",open,2024-07-07T23:53:50.262771Z,medium,medium,untriaged,,,,"{'name': 'Semgrep-Demo/python-app', 'url': 'https://github.com/Semgrep-Demo/python-app'}","{'file_path': 'src/assistant-fix-custom-message.java', 'line': 13, 'column': 9, 'end_line': 14, 'end_column': 37}"
javascript.express.security.injection.tainted-sql-string.tainted-sql-string,"Detected user input used to manually construct a SQL string. This is usually bad practice because manual construction could accidentally result in a SQL injection. An attacker could use a SQL injection to steal or modify contents of the database. Instead, use a parameterized query which is available by default in most database engines. Alternatively, consider using an object-relational mapper (ORM) such as Sequelize which will protect your queries.",open,2024-07-07T23:53:32.354947Z,high,medium,untriaged,,,,"{'name': 'Semgrep-Demo/python-app', 'url': 'https://github.com/Semgrep-Demo/python-app'}","{'file_path': 'src/assistant-fix-sqli-sequelize.ts', 'line': 5, 'column': 76, 'end_line': 5, 'end_column': 84}"
javascript.sequelize.security.audit.sequelize-injection-express.express-sequelize-injection,"Detected a sequelize statement that is tainted by user-input. This could lead to SQL injection if the variable is user-controlled and is not properly sanitized. In order to prevent SQL injection, it is recommended to use parameterized queries or prepared statements.",open,2024-07-07T23:53:32.354930Z,high,high,untriaged,,,,"{'name': 'Semgrep-Demo/python-app', 'url': 'https://github.com/Semgrep-Demo/python-app'}","{'file_path': 'src/assistant-fix-sqli-sequelize.ts', 'line': 5, 'column': 30, 'end_line': 5, 'end_column': 164}"
