Finding Title,Finding Description & Remediation,status,First Seen,severity,confidence,triage_state,triaged_at,triage_comment,state_updated_at,repository,location
python.flask.security.injection.os-system-injection.os-system-injection,"User data detected in os.system. This could be vulnerable to a command injection and should be avoided. If this must be done, use the 'subprocess' module instead and pass the arguments as a list.",open,2024-02-27T18:36:31.391767Z,high,medium,untriaged,,,,"{'name': 'bad-python-app', 'url': 'https://github.com/jkinsfather-demo/bad-python-app'}","{'file_path': 'vulns/semgrep_vulns.py', 'line': 21, 'column': 12, 'end_line': 21, 'end_column': 44}"
python.flask.security.injection.os-system-injection.os-system-injection,"User data detected in os.system. This could be vulnerable to a command injection and should be avoided. If this must be done, use the 'subprocess' module instead and pass the arguments as a list.",open,2024-02-27T18:36:31.391763Z,high,medium,untriaged,,,,"{'name': 'bad-python-app', 'url': 'https://github.com/jkinsfather-demo/bad-python-app'}","{'file_path': 'vulns/semgrep_vulns.py', 'line': 27, 'column': 12, 'end_line': 27, 'end_column': 44}"
python.lang.security.dangerous-os-exec.dangerous-os-exec,Found user controlled content when spawning a process. This is dangerous because it allows a malicious actor to execute commands.,open,2024-02-27T18:36:31.391759Z,high,medium,untriaged,,,,"{'name': 'bad-python-app', 'url': 'https://github.com/jkinsfather-demo/bad-python-app'}","{'file_path': 'vuln-1.py', 'line': 11, 'column': 46, 'end_line': 11, 'end_column': 57}"
python.lang.security.dangerous-subprocess-use.dangerous-subprocess-use,Detected subprocess function 'a' with user controlled data. A malicious actor could leverage this to perform command injection. You may consider using 'shlex.escape()'.,open,2024-02-27T18:36:31.391756Z,high,medium,untriaged,,,,"{'name': 'bad-python-app', 'url': 'https://github.com/jkinsfather-demo/bad-python-app'}","{'file_path': 'vulns/semgrep_vulns.py', 'line': 36, 'column': 20, 'end_line': 36, 'end_column': 31}"
python.lang.security.dangerous-system-call.dangerous-system-call,"Found user-controlled data used in a system call. This could allow a malicious actor to execute commands. Use the 'subprocess' module instead, which is easier to use without accidentally exposing a command injection vulnerability.",reviewing,2024-02-27T18:36:31.391753Z,high,medium,reviewing,2024-08-21 20:41:29.070000+00:00,,,"{'name': 'bad-python-app', 'url': 'https://github.com/jkinsfather-demo/bad-python-app'}","{'file_path': 'vulns/file_upload/file_upload.py', 'line': 31, 'column': 5, 'end_line': 31, 'end_column': 65}"
python.lang.security.dangerous-system-call.dangerous-system-call,"Found user-controlled data used in a system call. This could allow a malicious actor to execute commands. Use the 'subprocess' module instead, which is easier to use without accidentally exposing a command injection vulnerability.",open,2024-02-27T18:36:31.391750Z,high,medium,untriaged,,,,"{'name': 'bad-python-app', 'url': 'https://github.com/jkinsfather-demo/bad-python-app'}","{'file_path': 'vulns/file_upload/file_upload.py', 'line': 49, 'column': 5, 'end_line': 49, 'end_column': 23}"
python.lang.security.dangerous-system-call.dangerous-system-call,"Found user-controlled data used in a system call. This could allow a malicious actor to execute commands. Use the 'subprocess' module instead, which is easier to use without accidentally exposing a command injection vulnerability.",open,2024-02-27T18:36:31.391747Z,high,medium,untriaged,,,,"{'name': 'bad-python-app', 'url': 'https://github.com/jkinsfather-demo/bad-python-app'}","{'file_path': 'vulns/semgrep_vulns.py', 'line': 15, 'column': 12, 'end_line': 15, 'end_column': 34}"
python.lang.security.dangerous-system-call.dangerous-system-call,"Found user-controlled data used in a system call. This could allow a malicious actor to execute commands. Use the 'subprocess' module instead, which is easier to use without accidentally exposing a command injection vulnerability.",open,2024-02-27T18:36:31.391743Z,high,medium,untriaged,,,,"{'name': 'bad-python-app', 'url': 'https://github.com/jkinsfather-demo/bad-python-app'}","{'file_path': 'vulns/semgrep_vulns.py', 'line': 21, 'column': 12, 'end_line': 21, 'end_column': 44}"
python.lang.security.dangerous-system-call.dangerous-system-call,"Found user-controlled data used in a system call. This could allow a malicious actor to execute commands. Use the 'subprocess' module instead, which is easier to use without accidentally exposing a command injection vulnerability.",open,2024-02-27T18:36:31.391716Z,high,medium,untriaged,,,,"{'name': 'bad-python-app', 'url': 'https://github.com/jkinsfather-demo/bad-python-app'}","{'file_path': 'vulns/semgrep_vulns.py', 'line': 27, 'column': 12, 'end_line': 27, 'end_column': 44}"
python.lang.security.dangerous-system-call.dangerous-system-call,"Found user-controlled data used in a system call. This could allow a malicious actor to execute commands. Use the 'subprocess' module instead, which is easier to use without accidentally exposing a command injection vulnerability.",open,2024-02-27T18:36:31.391712Z,high,medium,untriaged,,,,"{'name': 'bad-python-app', 'url': 'https://github.com/jkinsfather-demo/bad-python-app'}","{'file_path': 'vulns/sql_injection/sql_injection_login.py', 'line': 50, 'column': 5, 'end_line': 50, 'end_column': 52}"
python.lang.security.dangerous-system-call.dangerous-system-call,"Found user-controlled data used in a system call. This could allow a malicious actor to execute commands. Use the 'subprocess' module instead, which is easier to use without accidentally exposing a command injection vulnerability.",open,2024-02-27T18:36:31.391709Z,high,medium,untriaged,,,,"{'name': 'bad-python-app', 'url': 'https://github.com/jkinsfather-demo/bad-python-app'}","{'file_path': 'vulns/sql_injection/sql_injection_login.py', 'line': 55, 'column': 5, 'end_line': 55, 'end_column': 52}"
python.lang.security.audit.dangerous-os-exec-audit.dangerous-os-exec-audit,Found dynamic content when spawning a process. This is dangerous if external data can reach this function call because it allows a malicious actor to execute commands. Ensure no external data reaches here.,open,2024-02-27T18:36:31.391705Z,high,low,untriaged,,,,"{'name': 'bad-python-app', 'url': 'https://github.com/jkinsfather-demo/bad-python-app'}","{'file_path': 'vuln-1.py', 'line': 11, 'column': 5, 'end_line': 11, 'end_column': 58}"
python.lang.security.audit.dangerous-subprocess-use-audit.dangerous-subprocess-use-audit,"Detected subprocess function 'run' without a static string. If this data can be controlled by a malicious actor, it may be an instance of command injection. Audit the use of this call to ensure it is not controllable by an external resource. You may consider using 'shlex.escape()'.",open,2024-02-27T18:36:31.391702Z,high,low,untriaged,,,,"{'name': 'bad-python-app', 'url': 'https://github.com/jkinsfather-demo/bad-python-app'}","{'file_path': 'vulns/semgrep_vulns.py', 'line': 36, 'column': 5, 'end_line': 36, 'end_column': 32}"
python.lang.security.audit.dangerous-system-call-audit.dangerous-system-call-audit,"Found dynamic content used in a system call. This is dangerous if external data can reach this function call because it allows a malicious actor to execute commands. Use the 'subprocess' module instead, which is easier to use without accidentally exposing a command injection vulnerability.",open,2024-02-27T18:36:31.391699Z,high,low,untriaged,,,,"{'name': 'bad-python-app', 'url': 'https://github.com/jkinsfather-demo/bad-python-app'}","{'file_path': 'vulns/file_upload/file_upload.py', 'line': 31, 'column': 5, 'end_line': 31, 'end_column': 65}"
python.lang.security.audit.dangerous-system-call-audit.dangerous-system-call-audit,"Found dynamic content used in a system call. This is dangerous if external data can reach this function call because it allows a malicious actor to execute commands. Use the 'subprocess' module instead, which is easier to use without accidentally exposing a command injection vulnerability.",open,2024-02-27T18:36:31.391696Z,high,low,untriaged,,,,"{'name': 'bad-python-app', 'url': 'https://github.com/jkinsfather-demo/bad-python-app'}","{'file_path': 'vulns/file_upload/file_upload.py', 'line': 49, 'column': 5, 'end_line': 49, 'end_column': 23}"
python.lang.security.audit.dangerous-system-call-audit.dangerous-system-call-audit,"Found dynamic content used in a system call. This is dangerous if external data can reach this function call because it allows a malicious actor to execute commands. Use the 'subprocess' module instead, which is easier to use without accidentally exposing a command injection vulnerability.",open,2024-02-27T18:36:31.391693Z,high,low,untriaged,,,,"{'name': 'bad-python-app', 'url': 'https://github.com/jkinsfather-demo/bad-python-app'}","{'file_path': 'vulns/semgrep_vulns.py', 'line': 15, 'column': 12, 'end_line': 15, 'end_column': 34}"
python.lang.security.audit.dangerous-system-call-audit.dangerous-system-call-audit,"Found dynamic content used in a system call. This is dangerous if external data can reach this function call because it allows a malicious actor to execute commands. Use the 'subprocess' module instead, which is easier to use without accidentally exposing a command injection vulnerability.",open,2024-02-27T18:36:31.391690Z,high,low,untriaged,,,,"{'name': 'bad-python-app', 'url': 'https://github.com/jkinsfather-demo/bad-python-app'}","{'file_path': 'vulns/semgrep_vulns.py', 'line': 21, 'column': 12, 'end_line': 21, 'end_column': 44}"
python.lang.security.audit.dangerous-system-call-audit.dangerous-system-call-audit,"Found dynamic content used in a system call. This is dangerous if external data can reach this function call because it allows a malicious actor to execute commands. Use the 'subprocess' module instead, which is easier to use without accidentally exposing a command injection vulnerability.",open,2024-02-27T18:36:31.391686Z,high,low,untriaged,,,,"{'name': 'bad-python-app', 'url': 'https://github.com/jkinsfather-demo/bad-python-app'}","{'file_path': 'vulns/semgrep_vulns.py', 'line': 27, 'column': 12, 'end_line': 27, 'end_column': 44}"
python.lang.security.audit.dangerous-system-call-audit.dangerous-system-call-audit,"Found dynamic content used in a system call. This is dangerous if external data can reach this function call because it allows a malicious actor to execute commands. Use the 'subprocess' module instead, which is easier to use without accidentally exposing a command injection vulnerability.",open,2024-02-27T18:36:31.391683Z,high,low,untriaged,,,,"{'name': 'bad-python-app', 'url': 'https://github.com/jkinsfather-demo/bad-python-app'}","{'file_path': 'vulns/sql_injection/sql_injection_login.py', 'line': 50, 'column': 5, 'end_line': 50, 'end_column': 52}"
python.lang.security.audit.dangerous-system-call-audit.dangerous-system-call-audit,"Found dynamic content used in a system call. This is dangerous if external data can reach this function call because it allows a malicious actor to execute commands. Use the 'subprocess' module instead, which is easier to use without accidentally exposing a command injection vulnerability.",open,2024-02-27T18:36:31.391679Z,high,low,untriaged,,,,"{'name': 'bad-python-app', 'url': 'https://github.com/jkinsfather-demo/bad-python-app'}","{'file_path': 'vulns/sql_injection/sql_injection_login.py', 'line': 55, 'column': 5, 'end_line': 55, 'end_column': 52}"
html.security.audit.missing-integrity.missing-integrity,"This tag is missing an 'integrity' subresource integrity attribute. The 'integrity' attribute allows for the browser to verify that externally hosted files (for example from a CDN) are delivered without unexpected manipulation. Without this attribute, if an attacker can modify the externally hosted resource, this could lead to XSS and other types of attacks. To prevent this, include the base64-encoded cryptographic hash of the resource (file) you’re telling the browser to fetch in the 'integrity' attribute for all externally hosted files.",open,2024-02-27T18:36:31.391675Z,medium,low,untriaged,,,,"{'name': 'bad-python-app', 'url': 'https://github.com/jkinsfather-demo/bad-python-app'}","{'file_path': 'semgrep_sast_findings_bad-python-app_20231201-0103.html', 'line': 4, 'column': 9, 'end_line': 4, 'end_column': 103}"
html.security.audit.missing-integrity.missing-integrity,"This tag is missing an 'integrity' subresource integrity attribute. The 'integrity' attribute allows for the browser to verify that externally hosted files (for example from a CDN) are delivered without unexpected manipulation. Without this attribute, if an attacker can modify the externally hosted resource, this could lead to XSS and other types of attacks. To prevent this, include the base64-encoded cryptographic hash of the resource (file) you’re telling the browser to fetch in the 'integrity' attribute for all externally hosted files.",open,2024-02-27T18:36:31.391672Z,medium,low,untriaged,,,,"{'name': 'bad-python-app', 'url': 'https://github.com/jkinsfather-demo/bad-python-app'}","{'file_path': 'semgrep_sast_findings_bad-python-app_20231201-0103.html', 'line': 247, 'column': 5, 'end_line': 247, 'end_column': 113}"
html.security.audit.missing-integrity.missing-integrity,"This tag is missing an 'integrity' subresource integrity attribute. The 'integrity' attribute allows for the browser to verify that externally hosted files (for example from a CDN) are delivered without unexpected manipulation. Without this attribute, if an attacker can modify the externally hosted resource, this could lead to XSS and other types of attacks. To prevent this, include the base64-encoded cryptographic hash of the resource (file) you’re telling the browser to fetch in the 'integrity' attribute for all externally hosted files.",open,2024-02-27T18:36:31.391669Z,medium,low,untriaged,,,,"{'name': 'bad-python-app', 'url': 'https://github.com/jkinsfather-demo/bad-python-app'}","{'file_path': 'semgrep_sast_findings_bad-python-app_20231201-0103.html', 'line': 753, 'column': 5, 'end_line': 753, 'end_column': 113}"
html.security.audit.missing-integrity.missing-integrity,"This tag is missing an 'integrity' subresource integrity attribute. The 'integrity' attribute allows for the browser to verify that externally hosted files (for example from a CDN) are delivered without unexpected manipulation. Without this attribute, if an attacker can modify the externally hosted resource, this could lead to XSS and other types of attacks. To prevent this, include the base64-encoded cryptographic hash of the resource (file) you’re telling the browser to fetch in the 'integrity' attribute for all externally hosted files.",open,2024-02-27T18:36:31.391665Z,medium,low,untriaged,,,,"{'name': 'bad-python-app', 'url': 'https://github.com/jkinsfather-demo/bad-python-app'}","{'file_path': 'semgrep_sast_findings_bad-python-app_20231201-0103.html', 'line': 783, 'column': 5, 'end_line': 783, 'end_column': 113}"
java.java-jwt.security.jwt-hardcode.java-jwt-hardcoded-secret,"A hard-coded credential was detected. It is not recommended to store credentials in source-code, as this risks secrets being leaked and used by either an internal or external malicious adversary. It is recommended to use environment variables to securely provide credentials or retrieve credentials from a secure vault or HSM (Hardware Security Module).",open,2024-02-27T18:36:31.391662Z,medium,high,untriaged,,,,"{'name': 'bad-python-app', 'url': 'https://github.com/jkinsfather-demo/bad-python-app'}","{'file_path': 'vuln-main-10.java', 'line': 15, 'column': 54, 'end_line': 15, 'end_column': 60}"
java.java-jwt.security.jwt-hardcode.java-jwt-hardcoded-secret,"A hard-coded credential was detected. It is not recommended to store credentials in source-code, as this risks secrets being leaked and used by either an internal or external malicious adversary. It is recommended to use environment variables to securely provide credentials or retrieve credentials from a secure vault or HSM (Hardware Security Module).",open,2024-02-27T18:36:31.391659Z,medium,high,untriaged,,,,"{'name': 'bad-python-app', 'url': 'https://github.com/jkinsfather-demo/bad-python-app'}","{'file_path': 'vuln-main-10.java', 'line': 46, 'column': 29, 'end_line': 46, 'end_column': 35}"
java.java-jwt.security.jwt-hardcode.java-jwt-hardcoded-secret,"A hard-coded credential was detected. It is not recommended to store credentials in source-code, as this risks secrets being leaked and used by either an internal or external malicious adversary. It is recommended to use environment variables to securely provide credentials or retrieve credentials from a secure vault or HSM (Hardware Security Module).",open,2024-02-27T18:36:31.391656Z,medium,high,untriaged,,,,"{'name': 'bad-python-app', 'url': 'https://github.com/jkinsfather-demo/bad-python-app'}","{'file_path': 'vuln-main-2.java', 'line': 15, 'column': 54, 'end_line': 15, 'end_column': 60}"
java.java-jwt.security.jwt-hardcode.java-jwt-hardcoded-secret,"A hard-coded credential was detected. It is not recommended to store credentials in source-code, as this risks secrets being leaked and used by either an internal or external malicious adversary. It is recommended to use environment variables to securely provide credentials or retrieve credentials from a secure vault or HSM (Hardware Security Module).",open,2024-02-27T18:36:31.391653Z,medium,high,untriaged,,,,"{'name': 'bad-python-app', 'url': 'https://github.com/jkinsfather-demo/bad-python-app'}","{'file_path': 'vuln-main-2.java', 'line': 46, 'column': 29, 'end_line': 46, 'end_column': 35}"
java.java-jwt.security.jwt-hardcode.java-jwt-hardcoded-secret,"A hard-coded credential was detected. It is not recommended to store credentials in source-code, as this risks secrets being leaked and used by either an internal or external malicious adversary. It is recommended to use environment variables to securely provide credentials or retrieve credentials from a secure vault or HSM (Hardware Security Module).",open,2024-02-27T18:36:31.391649Z,medium,high,untriaged,,,,"{'name': 'bad-python-app', 'url': 'https://github.com/jkinsfather-demo/bad-python-app'}","{'file_path': 'vuln-main-3.java', 'line': 15, 'column': 54, 'end_line': 15, 'end_column': 60}"
java.java-jwt.security.jwt-hardcode.java-jwt-hardcoded-secret,"A hard-coded credential was detected. It is not recommended to store credentials in source-code, as this risks secrets being leaked and used by either an internal or external malicious adversary. It is recommended to use environment variables to securely provide credentials or retrieve credentials from a secure vault or HSM (Hardware Security Module).",open,2024-02-27T18:36:31.391645Z,medium,high,untriaged,,,,"{'name': 'bad-python-app', 'url': 'https://github.com/jkinsfather-demo/bad-python-app'}","{'file_path': 'vuln-main-3.java', 'line': 46, 'column': 29, 'end_line': 46, 'end_column': 35}"
java.java-jwt.security.jwt-hardcode.java-jwt-hardcoded-secret,"A hard-coded credential was detected. It is not recommended to store credentials in source-code, as this risks secrets being leaked and used by either an internal or external malicious adversary. It is recommended to use environment variables to securely provide credentials or retrieve credentials from a secure vault or HSM (Hardware Security Module).",open,2024-02-27T18:36:31.391642Z,medium,high,untriaged,,,,"{'name': 'bad-python-app', 'url': 'https://github.com/jkinsfather-demo/bad-python-app'}","{'file_path': 'vuln-main-4.java', 'line': 15, 'column': 54, 'end_line': 15, 'end_column': 60}"
java.java-jwt.security.jwt-hardcode.java-jwt-hardcoded-secret,"A hard-coded credential was detected. It is not recommended to store credentials in source-code, as this risks secrets being leaked and used by either an internal or external malicious adversary. It is recommended to use environment variables to securely provide credentials or retrieve credentials from a secure vault or HSM (Hardware Security Module).",open,2024-02-27T18:36:31.391638Z,medium,high,untriaged,,,,"{'name': 'bad-python-app', 'url': 'https://github.com/jkinsfather-demo/bad-python-app'}","{'file_path': 'vuln-main-4.java', 'line': 46, 'column': 29, 'end_line': 46, 'end_column': 35}"
java.java-jwt.security.jwt-hardcode.java-jwt-hardcoded-secret,"A hard-coded credential was detected. It is not recommended to store credentials in source-code, as this risks secrets being leaked and used by either an internal or external malicious adversary. It is recommended to use environment variables to securely provide credentials or retrieve credentials from a secure vault or HSM (Hardware Security Module).",open,2024-02-27T18:36:31.391635Z,medium,high,untriaged,,,,"{'name': 'bad-python-app', 'url': 'https://github.com/jkinsfather-demo/bad-python-app'}","{'file_path': 'vuln-main-7.java', 'line': 15, 'column': 54, 'end_line': 15, 'end_column': 60}"
java.java-jwt.security.jwt-hardcode.java-jwt-hardcoded-secret,"A hard-coded credential was detected. It is not recommended to store credentials in source-code, as this risks secrets being leaked and used by either an internal or external malicious adversary. It is recommended to use environment variables to securely provide credentials or retrieve credentials from a secure vault or HSM (Hardware Security Module).",open,2024-02-27T18:36:31.391632Z,medium,high,untriaged,,,,"{'name': 'bad-python-app', 'url': 'https://github.com/jkinsfather-demo/bad-python-app'}","{'file_path': 'vuln-main-7.java', 'line': 46, 'column': 29, 'end_line': 46, 'end_column': 35}"
java.java-jwt.security.jwt-hardcode.java-jwt-hardcoded-secret,"A hard-coded credential was detected. It is not recommended to store credentials in source-code, as this risks secrets being leaked and used by either an internal or external malicious adversary. It is recommended to use environment variables to securely provide credentials or retrieve credentials from a secure vault or HSM (Hardware Security Module).",open,2024-02-27T18:36:31.391629Z,medium,high,untriaged,,,,"{'name': 'bad-python-app', 'url': 'https://github.com/jkinsfather-demo/bad-python-app'}","{'file_path': 'vuln-main-9.java', 'line': 15, 'column': 54, 'end_line': 15, 'end_column': 60}"
java.java-jwt.security.jwt-hardcode.java-jwt-hardcoded-secret,"A hard-coded credential was detected. It is not recommended to store credentials in source-code, as this risks secrets being leaked and used by either an internal or external malicious adversary. It is recommended to use environment variables to securely provide credentials or retrieve credentials from a secure vault or HSM (Hardware Security Module).",open,2024-02-27T18:36:31.391625Z,medium,high,untriaged,,,,"{'name': 'bad-python-app', 'url': 'https://github.com/jkinsfather-demo/bad-python-app'}","{'file_path': 'vuln-main-9.java', 'line': 46, 'column': 29, 'end_line': 46, 'end_column': 35}"
java.java-jwt.security.jwt-hardcode.java-jwt-hardcoded-secret,"A hard-coded credential was detected. It is not recommended to store credentials in source-code, as this risks secrets being leaked and used by either an internal or external malicious adversary. It is recommended to use environment variables to securely provide credentials or retrieve credentials from a secure vault or HSM (Hardware Security Module).",open,2024-02-27T18:36:31.391622Z,medium,high,untriaged,,,,"{'name': 'bad-python-app', 'url': 'https://github.com/jkinsfather-demo/bad-python-app'}","{'file_path': 'vuln-main.java', 'line': 15, 'column': 54, 'end_line': 15, 'end_column': 60}"
java.java-jwt.security.jwt-hardcode.java-jwt-hardcoded-secret,"A hard-coded credential was detected. It is not recommended to store credentials in source-code, as this risks secrets being leaked and used by either an internal or external malicious adversary. It is recommended to use environment variables to securely provide credentials or retrieve credentials from a secure vault or HSM (Hardware Security Module).",open,2024-02-27T18:36:31.391619Z,medium,high,untriaged,,,,"{'name': 'bad-python-app', 'url': 'https://github.com/jkinsfather-demo/bad-python-app'}","{'file_path': 'vuln-main.java', 'line': 46, 'column': 29, 'end_line': 46, 'end_column': 35}"
javascript.express.security.audit.xss.mustache.var-in-href.var-in-href,"Detected a template variable used in an anchor tag with the 'href' attribute. This allows a malicious actor to input the 'javascript:' URI and is subject to cross- site scripting (XSS) attacks. If using a relative URL, start with a literal forward slash and concatenate the URL, like this: href='/{{link}}'. You may also consider setting the Content Security Policy (CSP) header.",open,2024-02-27T18:36:31.391615Z,medium,low,untriaged,,,,"{'name': 'bad-python-app', 'url': 'https://github.com/jkinsfather-demo/bad-python-app'}","{'file_path': 'templates/components/navbar.html', 'line': 16, 'column': 7, 'end_line': 16, 'end_column': 59}"
javascript.express.security.audit.xss.mustache.var-in-href.var-in-href,"Detected a template variable used in an anchor tag with the 'href' attribute. This allows a malicious actor to input the 'javascript:' URI and is subject to cross- site scripting (XSS) attacks. If using a relative URL, start with a literal forward slash and concatenate the URL, like this: href='/{{link}}'. You may also consider setting the Content Security Policy (CSP) header.",open,2024-02-27T18:36:31.391610Z,medium,low,untriaged,,,,"{'name': 'bad-python-app', 'url': 'https://github.com/jkinsfather-demo/bad-python-app'}","{'file_path': 'templates/components/navbar.html', 'line': 26, 'column': 11, 'end_line': 26, 'end_column': 78}"
javascript.express.security.audit.xss.mustache.var-in-href.var-in-href,"Detected a template variable used in an anchor tag with the 'href' attribute. This allows a malicious actor to input the 'javascript:' URI and is subject to cross- site scripting (XSS) attacks. If using a relative URL, start with a literal forward slash and concatenate the URL, like this: href='/{{link}}'. You may also consider setting the Content Security Policy (CSP) header.",open,2024-02-27T18:36:31.391607Z,medium,low,untriaged,,,,"{'name': 'bad-python-app', 'url': 'https://github.com/jkinsfather-demo/bad-python-app'}","{'file_path': 'templates/components/navbar.html', 'line': 29, 'column': 11, 'end_line': 29, 'end_column': 82}"
