Finding Title,Finding Description & Remediation,status,First Seen,severity,confidence,triage_state,triaged_at,triage_comment,state_updated_at,repository,location
javascript.express.security.injection.tainted-sql-string.tainted-sql-string,"Detected user input used to manually construct a SQL string. This is usually bad practice because manual construction could accidentally result in a SQL injection. An attacker could use a SQL injection to steal or modify contents of the database. Instead, use a parameterized query which is available by default in most database engines. Alternatively, consider using an object-relational mapper (ORM) such as Sequelize which will protect your queries.",open,2024-08-11T07:27:20.651538Z,high,medium,untriaged,,,2024-08-11 07:27:20.639308+00:00,"{'name': 'Semgrep-Demo/js-app', 'url': 'https://github.com/Semgrep-Demo/js-app'}","{'file_path': 'data/static/codefixes/unionSqlInjectionChallenge_1.ts', 'line': 6, 'column': 74, 'end_line': 6, 'end_column': 82}"
javascript.express.security.injection.tainted-sql-string.tainted-sql-string,"Detected user input used to manually construct a SQL string. This is usually bad practice because manual construction could accidentally result in a SQL injection. An attacker could use a SQL injection to steal or modify contents of the database. Instead, use a parameterized query which is available by default in most database engines. Alternatively, consider using an object-relational mapper (ORM) such as Sequelize which will protect your queries.",open,2024-08-11T07:27:20.651538Z,high,medium,untriaged,,,2024-08-11 07:27:20.639295+00:00,"{'name': 'Semgrep-Demo/js-app', 'url': 'https://github.com/Semgrep-Demo/js-app'}","{'file_path': 'data/static/codefixes/unionSqlInjectionChallenge_3.ts', 'line': 10, 'column': 74, 'end_line': 10, 'end_column': 82}"
javascript.express.security.injection.tainted-sql-string.tainted-sql-string,"Detected user input used to manually construct a SQL string. This is usually bad practice because manual construction could accidentally result in a SQL injection. An attacker could use a SQL injection to steal or modify contents of the database. Instead, use a parameterized query which is available by default in most database engines. Alternatively, consider using an object-relational mapper (ORM) such as Sequelize which will protect your queries.",open,2024-08-11T07:27:20.651538Z,high,medium,untriaged,,,2024-08-11 07:27:20.639281+00:00,"{'name': 'Semgrep-Demo/js-app', 'url': 'https://github.com/Semgrep-Demo/js-app'}","{'file_path': 'routes/login.ts', 'line': 36, 'column': 66, 'end_line': 36, 'end_column': 86}"
javascript.express.security.injection.tainted-sql-string.tainted-sql-string,"Detected user input used to manually construct a SQL string. This is usually bad practice because manual construction could accidentally result in a SQL injection. An attacker could use a SQL injection to steal or modify contents of the database. Instead, use a parameterized query which is available by default in most database engines. Alternatively, consider using an object-relational mapper (ORM) such as Sequelize which will protect your queries.",open,2024-08-11T07:27:20.651538Z,high,medium,untriaged,,,2024-08-11 07:27:20.639267+00:00,"{'name': 'Semgrep-Demo/js-app', 'url': 'https://github.com/Semgrep-Demo/js-app'}","{'file_path': 'routes/search.ts', 'line': 23, 'column': 74, 'end_line': 23, 'end_column': 82}"
javascript.sequelize.security.audit.sequelize-injection-express.express-sequelize-injection,"Detected a sequelize statement that is tainted by user-input. This could lead to SQL injection if the variable is user-controlled and is not properly sanitized. In order to prevent SQL injection, it is recommended to use parameterized queries or prepared statements.",open,2024-08-11T07:27:20.651538Z,high,high,untriaged,,,2024-08-11 07:27:20.639254+00:00,"{'name': 'Semgrep-Demo/js-app', 'url': 'https://github.com/Semgrep-Demo/js-app'}","{'file_path': 'data/static/codefixes/dbSchemaChallenge_1.ts', 'line': 5, 'column': 28, 'end_line': 5, 'end_column': 162}"
javascript.sequelize.security.audit.sequelize-injection-express.express-sequelize-injection,"Detected a sequelize statement that is tainted by user-input. This could lead to SQL injection if the variable is user-controlled and is not properly sanitized. In order to prevent SQL injection, it is recommended to use parameterized queries or prepared statements.",open,2024-08-11T07:27:20.651538Z,high,high,untriaged,,,2024-08-11 07:27:20.639240+00:00,"{'name': 'Semgrep-Demo/js-app', 'url': 'https://github.com/Semgrep-Demo/js-app'}","{'file_path': 'data/static/codefixes/dbSchemaChallenge_3.ts', 'line': 11, 'column': 28, 'end_line': 11, 'end_column': 159}"
javascript.sequelize.security.audit.sequelize-injection-express.express-sequelize-injection,"Detected a sequelize statement that is tainted by user-input. This could lead to SQL injection if the variable is user-controlled and is not properly sanitized. In order to prevent SQL injection, it is recommended to use parameterized queries or prepared statements.",open,2024-08-11T07:27:20.651538Z,high,high,untriaged,,,2024-08-11 07:27:20.639227+00:00,"{'name': 'Semgrep-Demo/js-app', 'url': 'https://github.com/Semgrep-Demo/js-app'}","{'file_path': 'data/static/codefixes/unionSqlInjectionChallenge_1.ts', 'line': 6, 'column': 28, 'end_line': 6, 'end_column': 159}"
javascript.sequelize.security.audit.sequelize-injection-express.express-sequelize-injection,"Detected a sequelize statement that is tainted by user-input. This could lead to SQL injection if the variable is user-controlled and is not properly sanitized. In order to prevent SQL injection, it is recommended to use parameterized queries or prepared statements.",open,2024-08-11T07:27:20.651538Z,high,high,untriaged,,,2024-08-11 07:27:20.639213+00:00,"{'name': 'Semgrep-Demo/js-app', 'url': 'https://github.com/Semgrep-Demo/js-app'}","{'file_path': 'data/static/codefixes/unionSqlInjectionChallenge_3.ts', 'line': 10, 'column': 28, 'end_line': 10, 'end_column': 159}"
javascript.sequelize.security.audit.sequelize-injection-express.express-sequelize-injection,"Detected a sequelize statement that is tainted by user-input. This could lead to SQL injection if the variable is user-controlled and is not properly sanitized. In order to prevent SQL injection, it is recommended to use parameterized queries or prepared statements.",open,2024-08-11T07:27:20.651538Z,high,high,untriaged,,,2024-08-11 07:27:20.639199+00:00,"{'name': 'Semgrep-Demo/js-app', 'url': 'https://github.com/Semgrep-Demo/js-app'}","{'file_path': 'routes/login.ts', 'line': 36, 'column': 28, 'end_line': 36, 'end_column': 169}"
javascript.sequelize.security.audit.sequelize-injection-express.express-sequelize-injection,"Detected a sequelize statement that is tainted by user-input. This could lead to SQL injection if the variable is user-controlled and is not properly sanitized. In order to prevent SQL injection, it is recommended to use parameterized queries or prepared statements.",open,2024-08-11T07:27:20.651538Z,high,high,untriaged,,,2024-08-11 07:27:20.639185+00:00,"{'name': 'Semgrep-Demo/js-app', 'url': 'https://github.com/Semgrep-Demo/js-app'}","{'file_path': 'routes/search.ts', 'line': 23, 'column': 28, 'end_line': 23, 'end_column': 159}"
javascript.express.express-fs-filename.express-fs-filename,"The application builds a file path from potentially untrusted data, which can lead to a path traversal vulnerability. An attacker can manipulate the file path which the application uses to access files. If the application does not validate user input and sanitize file paths, sensitive files such as configuration or user data can be accessed, potentially creating or overwriting files. To prevent this vulnerability, validate and sanitize any input that is used to create references to file paths. Also, enforce strict file access controls. For example, choose privileges allowing public-facing applications to access only the required files.",open,2024-08-11T07:27:20.651538Z,medium,medium,untriaged,,,2024-08-11 07:27:20.639171+00:00,"{'name': 'Semgrep-Demo/js-app', 'url': 'https://github.com/Semgrep-Demo/js-app'}","{'file_path': 'routes/profileImageFileUpload.ts', 'line': 28, 'column': 19, 'end_line': 28, 'end_column': 118}"
javascript.express.express-fs-filename.express-fs-filename,"The application builds a file path from potentially untrusted data, which can lead to a path traversal vulnerability. An attacker can manipulate the file path which the application uses to access files. If the application does not validate user input and sanitize file paths, sensitive files such as configuration or user data can be accessed, potentially creating or overwriting files. To prevent this vulnerability, validate and sanitize any input that is used to create references to file paths. Also, enforce strict file access controls. For example, choose privileges allowing public-facing applications to access only the required files.",open,2024-08-11T07:27:20.651538Z,medium,medium,untriaged,,,2024-08-11 07:27:20.639158+00:00,"{'name': 'Semgrep-Demo/js-app', 'url': 'https://github.com/Semgrep-Demo/js-app'}","{'file_path': 'routes/profileImageUrlUpload.ts', 'line': 31, 'column': 54, 'end_line': 31, 'end_column': 136}"
javascript.express.express-fs-filename.express-fs-filename,"The application builds a file path from potentially untrusted data, which can lead to a path traversal vulnerability. An attacker can manipulate the file path which the application uses to access files. If the application does not validate user input and sanitize file paths, sensitive files such as configuration or user data can be accessed, potentially creating or overwriting files. To prevent this vulnerability, validate and sanitize any input that is used to create references to file paths. Also, enforce strict file access controls. For example, choose privileges allowing public-facing applications to access only the required files.",open,2024-08-11T07:27:20.651538Z,medium,medium,untriaged,,,2024-08-11 07:27:20.639144+00:00,"{'name': 'Semgrep-Demo/js-app', 'url': 'https://github.com/Semgrep-Demo/js-app'}","{'file_path': 'routes/vulnCodeFixes.ts', 'line': 81, 'column': 23, 'end_line': 81, 'end_column': 69}"
javascript.express.express-fs-filename.express-fs-filename,"The application builds a file path from potentially untrusted data, which can lead to a path traversal vulnerability. An attacker can manipulate the file path which the application uses to access files. If the application does not validate user input and sanitize file paths, sensitive files such as configuration or user data can be accessed, potentially creating or overwriting files. To prevent this vulnerability, validate and sanitize any input that is used to create references to file paths. Also, enforce strict file access controls. For example, choose privileges allowing public-facing applications to access only the required files.",open,2024-08-11T07:27:20.651538Z,medium,medium,untriaged,,,2024-08-11 07:27:20.639130+00:00,"{'name': 'Semgrep-Demo/js-app', 'url': 'https://github.com/Semgrep-Demo/js-app'}","{'file_path': 'routes/vulnCodeFixes.ts', 'line': 82, 'column': 62, 'end_line': 82, 'end_column': 108}"
javascript.express.open-redirect-deepsemgrep.open-redirect-deepsemgrep,The application builds a URL using user-controlled input which can lead to an open redirect vulnerability. An attacker can manipulate the URL and redirect users to an arbitrary domain. Open redirect vulnerabilities can lead to issues such as Cross-site scripting (XSS) or redirecting to a malicious domain for activities such as phishing to capture users' credentials. To prevent this vulnerability perform strict input validation of the domain against an allowlist of approved domains. Notify a user in your application that they are leaving the website. Display a domain where they are redirected to the user. A user can then either accept or deny the redirect to an untrusted site.,open,2024-08-11T07:27:20.651538Z,medium,high,untriaged,,,2024-08-11 07:27:20.639117+00:00,"{'name': 'Semgrep-Demo/js-app', 'url': 'https://github.com/Semgrep-Demo/js-app'}","{'file_path': 'routes/redirect.ts', 'line': 19, 'column': 20, 'end_line': 19, 'end_column': 35}"
javascript.express.regexp-redos.regexp-redos,"Detected `req` argument enters calls to `RegExp`. This could lead to a Regular Expression Denial of Service (ReDoS) through catastrophic backtracking. If the input is attacker controllable, this vulnerability can lead to systems being non-responsive or may crash due to ReDoS. Where possible avoid calls to `RegExp` with user input, if required ensure user input is escaped or validated. ",open,2024-08-11T07:27:20.651538Z,medium,high,untriaged,,,2024-08-11 07:27:20.639103+00:00,"{'name': 'Semgrep-Demo/js-app', 'url': 'https://github.com/Semgrep-Demo/js-app'}","{'file_path': 'routes/vulnCodeSnippet.ts', 'line': 104, 'column': 32, 'end_line': 104, 'end_column': 73}"
javascript.express.regexp-redos.regexp-redos,"Detected `req` argument enters calls to `RegExp`. This could lead to a Regular Expression Denial of Service (ReDoS) through catastrophic backtracking. If the input is attacker controllable, this vulnerability can lead to systems being non-responsive or may crash due to ReDoS. Where possible avoid calls to `RegExp` with user input, if required ensure user input is escaped or validated. ",open,2024-08-11T07:27:20.651538Z,medium,high,untriaged,,,2024-08-11 07:27:20.639089+00:00,"{'name': 'Semgrep-Demo/js-app', 'url': 'https://github.com/Semgrep-Demo/js-app'}","{'file_path': 'routes/vulnCodeSnippet.ts', 'line': 108, 'column': 39, 'end_line': 108, 'end_column': 135}"
javascript.express.regexp-redos.regexp-redos,"Detected `req` argument enters calls to `RegExp`. This could lead to a Regular Expression Denial of Service (ReDoS) through catastrophic backtracking. If the input is attacker controllable, this vulnerability can lead to systems being non-responsive or may crash due to ReDoS. Where possible avoid calls to `RegExp` with user input, if required ensure user input is escaped or validated. ",open,2024-08-11T07:27:20.651538Z,medium,high,untriaged,,,2024-08-11 07:27:20.639076+00:00,"{'name': 'Semgrep-Demo/js-app', 'url': 'https://github.com/Semgrep-Demo/js-app'}","{'file_path': 'routes/vulnCodeSnippet.ts', 'line': 123, 'column': 28, 'end_line': 123, 'end_column': 73}"
javascript.express.regexp-redos.regexp-redos,"Detected `req` argument enters calls to `RegExp`. This could lead to a Regular Expression Denial of Service (ReDoS) through catastrophic backtracking. If the input is attacker controllable, this vulnerability can lead to systems being non-responsive or may crash due to ReDoS. Where possible avoid calls to `RegExp` with user input, if required ensure user input is escaped or validated. ",open,2024-08-11T07:27:20.651538Z,medium,high,untriaged,,,2024-08-11 07:27:20.639062+00:00,"{'name': 'Semgrep-Demo/js-app', 'url': 'https://github.com/Semgrep-Demo/js-app'}","{'file_path': 'routes/vulnCodeSnippet.ts', 'line': 125, 'column': 35, 'end_line': 125, 'end_column': 83}"
javascript.express.request.ssrf-deepsemgrep.ssrf-deepsemgrep,"Untrusted input might be used to build an HTTP request, which can lead to a Server-side request forgery (SSRF) vulnerability. SSRF allows an attacker to send crafted requests from the server side to other internal or external systems. SSRF can lead to unauthorized access to sensitive data and, in some cases, allow the attacker to control applications or systems that trust the vulnerable service. To prevent this vulnerability, avoid allowing user input to craft the base request. Instead, treat it as part of the path or query parameter and encode it appropriately. When user input is necessary to prepare the HTTP request, perform strict input validation. Additionally, whenever possible, use allowlists to only interact with expected, trusted domains.",open,2024-08-11T07:27:20.651538Z,medium,high,untriaged,,,2024-08-11 07:27:20.639048+00:00,"{'name': 'Semgrep-Demo/js-app', 'url': 'https://github.com/Semgrep-Demo/js-app'}","{'file_path': 'routes/profileImageUrlUpload.ts', 'line': 23, 'column': 16, 'end_line': 23, 'end_column': 19}"
javascript.express.security.audit.express-open-redirect.express-open-redirect,"The application redirects to a URL specified by user-supplied input `query` that is not validated. This could redirect users to malicious locations. Consider using an allow-list approach to validate URLs, or warn users they are being redirected to a third-party website.",open,2024-08-11T07:27:20.651538Z,medium,high,untriaged,,,2024-08-11 07:27:20.639035+00:00,"{'name': 'Semgrep-Demo/js-app', 'url': 'https://github.com/Semgrep-Demo/js-app'}","{'file_path': 'routes/redirect.ts', 'line': 19, 'column': 20, 'end_line': 19, 'end_column': 25}"
javascript.express.security.audit.express-path-join-resolve-traversal.express-path-join-resolve-traversal,"Possible writing outside of the destination, make sure that the target path is nested in the intended destination",open,2024-08-11T07:27:20.651538Z,medium,medium,untriaged,,,2024-08-11 07:27:20.639021+00:00,"{'name': 'Semgrep-Demo/js-app', 'url': 'https://github.com/Semgrep-Demo/js-app'}","{'file_path': 'routes/dataErasure.ts', 'line': 69, 'column': 45, 'end_line': 69, 'end_column': 60}"
javascript.express.security.audit.express-path-join-resolve-traversal.express-path-join-resolve-traversal,"Possible writing outside of the destination, make sure that the target path is nested in the intended destination",open,2024-08-11T07:27:20.651538Z,medium,medium,untriaged,,,2024-08-11 07:27:20.639007+00:00,"{'name': 'Semgrep-Demo/js-app', 'url': 'https://github.com/Semgrep-Demo/js-app'}","{'file_path': 'routes/keyServer.ts', 'line': 14, 'column': 52, 'end_line': 14, 'end_column': 56}"
javascript.express.security.audit.express-path-join-resolve-traversal.express-path-join-resolve-traversal,"Possible writing outside of the destination, make sure that the target path is nested in the intended destination",open,2024-08-11T07:27:20.651538Z,medium,medium,untriaged,,,2024-08-11 07:27:20.638993+00:00,"{'name': 'Semgrep-Demo/js-app', 'url': 'https://github.com/Semgrep-Demo/js-app'}","{'file_path': 'routes/logfileServer.ts', 'line': 14, 'column': 42, 'end_line': 14, 'end_column': 46}"
javascript.express.security.audit.express-path-join-resolve-traversal.express-path-join-resolve-traversal,"Possible writing outside of the destination, make sure that the target path is nested in the intended destination",open,2024-08-11T07:27:20.651538Z,medium,medium,untriaged,,,2024-08-11 07:27:20.638980+00:00,"{'name': 'Semgrep-Demo/js-app', 'url': 'https://github.com/Semgrep-Demo/js-app'}","{'file_path': 'routes/quarantineServer.ts', 'line': 14, 'column': 52, 'end_line': 14, 'end_column': 56}"
javascript.express.security.audit.express-res-sendfile.express-res-sendfile,"The application processes user-input, this is passed to res.sendFile which can allow an attacker to arbitrarily read files on the system through path traversal. It is recommended to perform input validation in addition to canonicalizing the path. This allows you to validate the path against the intended directory it should be accessing.",open,2024-08-11T07:27:20.651538Z,medium,medium,untriaged,,,2024-08-11 07:27:20.638966+00:00,"{'name': 'Semgrep-Demo/js-app', 'url': 'https://github.com/Semgrep-Demo/js-app'}","{'file_path': 'routes/fileServer.ts', 'line': 33, 'column': 20, 'end_line': 33, 'end_column': 46}"
javascript.express.security.audit.express-res-sendfile.express-res-sendfile,"The application processes user-input, this is passed to res.sendFile which can allow an attacker to arbitrarily read files on the system through path traversal. It is recommended to perform input validation in addition to canonicalizing the path. This allows you to validate the path against the intended directory it should be accessing.",open,2024-08-11T07:27:20.651538Z,medium,medium,untriaged,,,2024-08-11 07:27:20.638952+00:00,"{'name': 'Semgrep-Demo/js-app', 'url': 'https://github.com/Semgrep-Demo/js-app'}","{'file_path': 'routes/keyServer.ts', 'line': 14, 'column': 20, 'end_line': 14, 'end_column': 57}"
javascript.express.security.audit.express-res-sendfile.express-res-sendfile,"The application processes user-input, this is passed to res.sendFile which can allow an attacker to arbitrarily read files on the system through path traversal. It is recommended to perform input validation in addition to canonicalizing the path. This allows you to validate the path against the intended directory it should be accessing.",open,2024-08-11T07:27:20.651538Z,medium,medium,untriaged,,,2024-08-11 07:27:20.638939+00:00,"{'name': 'Semgrep-Demo/js-app', 'url': 'https://github.com/Semgrep-Demo/js-app'}","{'file_path': 'routes/logfileServer.ts', 'line': 14, 'column': 20, 'end_line': 14, 'end_column': 47}"
javascript.express.security.audit.express-res-sendfile.express-res-sendfile,"The application processes user-input, this is passed to res.sendFile which can allow an attacker to arbitrarily read files on the system through path traversal. It is recommended to perform input validation in addition to canonicalizing the path. This allows you to validate the path against the intended directory it should be accessing.",open,2024-08-11T07:27:20.651538Z,medium,medium,untriaged,,,2024-08-11 07:27:20.638925+00:00,"{'name': 'Semgrep-Demo/js-app', 'url': 'https://github.com/Semgrep-Demo/js-app'}","{'file_path': 'routes/quarantineServer.ts', 'line': 14, 'column': 20, 'end_line': 14, 'end_column': 57}"
javascript.express.security.audit.express-ssrf.express-ssrf,"The following request request.get() was found to be crafted from user-input `req` which can lead to Server-Side Request Forgery (SSRF) vulnerabilities. It is recommended where possible to not allow user-input to craft the base request, but to be treated as part of the path or query parameter. When user-input is necessary to craft the request, it is recommeneded to follow OWASP best practices to prevent abuse. ",open,2024-08-11T07:27:20.651538Z,medium,medium,untriaged,,,2024-08-11 07:27:20.638911+00:00,"{'name': 'Semgrep-Demo/js-app', 'url': 'https://github.com/Semgrep-Demo/js-app'}","{'file_path': 'routes/profileImageUrlUpload.ts', 'line': 23, 'column': 16, 'end_line': 23, 'end_column': 19}"
javascript.express.security.express-insecure-template-usage.express-insecure-template-usage,"User data from `req` is being compiled into the template, which can lead to a Server Side Template Injection (SSTI) vulnerability.",open,2024-08-11T07:27:20.651538Z,medium,medium,untriaged,,,2024-08-11 07:27:20.638897+00:00,"{'name': 'Semgrep-Demo/js-app', 'url': 'https://github.com/Semgrep-Demo/js-app'}","{'file_path': 'routes/userProfile.ts', 'line': 56, 'column': 22, 'end_line': 56, 'end_column': 43}"
javascript.express.session-fixation.session-fixation,"Detected `req` argument which enters `res.cookie`, this can lead to session fixation vulnerabilities if an attacker can control the cookie value. This vulnerability can lead to unauthorized access to accounts, and in some esoteric cases, Cross-Site-Scripting (XSS). Users should not be able to influence cookies directly, for session cookies, they should be generated securely using an approved session management library. If the cookie does need to be set by a user, consider using an allow-list based approach to restrict the cookies which can be set.",open,2024-08-11T07:27:20.651538Z,medium,medium,untriaged,,,2024-08-11 07:27:20.638884+00:00,"{'name': 'Semgrep-Demo/js-app', 'url': 'https://github.com/Semgrep-Demo/js-app'}","{'file_path': 'lib/insecurity.ts', 'line': 211, 'column': 31, 'end_line': 211, 'end_column': 36}"
javascript.lang.security.audit.detect-non-literal-regexp.detect-non-literal-regexp,"RegExp() called with a `key` function argument, this might allow an attacker to cause a Regular Expression Denial-of-Service (ReDoS) within your application as RegExP blocks the main thread. For this reason, it is recommended to use hardcoded regexes instead. If your regex is run on user-controlled input, consider performing input validation or use a regex checking/sanitization library such as https://www.npmjs.com/package/recheck to verify that the regex does not appear vulnerable to ReDoS.",open,2024-08-11T07:27:20.651538Z,medium,low,untriaged,,,2024-08-11 07:27:20.638870+00:00,"{'name': 'Semgrep-Demo/js-app', 'url': 'https://github.com/Semgrep-Demo/js-app'}","{'file_path': 'routes/vulnCodeSnippet.ts', 'line': 104, 'column': 21, 'end_line': 104, 'end_column': 76}"
javascript.lang.security.audit.detect-non-literal-regexp.detect-non-literal-regexp,"RegExp() called with a `req` function argument, this might allow an attacker to cause a Regular Expression Denial-of-Service (ReDoS) within your application as RegExP blocks the main thread. For this reason, it is recommended to use hardcoded regexes instead. If your regex is run on user-controlled input, consider performing input validation or use a regex checking/sanitization library such as https://www.npmjs.com/package/recheck to verify that the regex does not appear vulnerable to ReDoS.",open,2024-08-11T07:27:20.651538Z,medium,low,untriaged,,,2024-08-11 07:27:20.638856+00:00,"{'name': 'Semgrep-Demo/js-app', 'url': 'https://github.com/Semgrep-Demo/js-app'}","{'file_path': 'routes/vulnCodeSnippet.ts', 'line': 104, 'column': 21, 'end_line': 104, 'end_column': 76}"
